mode,question_id,rank,evidence_id,evidence_type,source,matched_fact_ids,text
hybrid_rag,Q13,11,chunk:GSE111619_family.soft:14:d6620b8954f7,document_chunk,GSE111619_family.soft,"[""Q13:F01""]",": 37°C, 5% CO2, 6 days !Sample_treatment_protocol_ch1 = 6 days 1 µg/mL doxycycline !Sample_growth_protocol_ch1 = All cell lines were plated 24 hours prior to treatment and incubated at 37°C in a humidified atmosphere with 5% CO2 !Sample_molecule_ch1 = polyA RNA !Sample_extract_protocol_ch1 = RNA was extracted using a PureLink RNA Mini kit , according to manufacturer's instructions. Total RNA quality was assessed using Bioanalyzer RNA Pico chips (Agilent) and all samples had RIN >9. !Sample_extra"
hybrid_rag,Q13,12,chunk:GSE111619_family.soft:23:f32d98e8f942,document_chunk,GSE111619_family.soft,[],"_rep1 !Sample_data_processing = Signal processing, base-calling, and quality scoring was carried out automatically by the HiSeq 2500 Real-Time Analysis (RTA) software (Illumina) !Sample_data_processing = Demultiplexing and conversion to FASTQ format was carried out using bcl2fastq (v1.8.4, Illumina) !Sample_data_processing = FASTQC (v0.11.2) was used to assess sequence data quality !Sample_data_processing = Low quality bases (Q <10) were trimmed from the 3' end of reads and short reads (<30 nt a"
hybrid_rag,Q13,13,chunk:GSE111619_family.soft:6:762f7f70cff7,document_chunk,GSE111619_family.soft,"[""Q13:F01""]","ell type: lung squamous cell carcinoma !Sample_characteristics_ch1 = inducible shrna construct: Control !Sample_characteristics_ch1 = treatment: 1 µg/mL doxycycline !Sample_characteristics_ch1 = culture condition: 37°C, 5% CO2, 6 days !Sample_treatment_protocol_ch1 = 6 days 1 µg/mL doxycycline !Sample_growth_protocol_ch1 = All cell lines were plated 24 hours prior to treatment and incubated at 37°C in a humidified atmosphere with 5% CO2 !Sample_molecule_ch1 = polyA RNA !Sample_extract_protocol_c"
hybrid_rag,Q13,14,chunk:GSE111619_family.soft:16:92416e09eb68,document_chunk,GSE111619_family.soft,[],"2) was used to assess sequence data quality !Sample_data_processing = Low quality bases (Q <10) were trimmed from the 3' end of reads and short reads (<30 nt after trimming) and adaptor sequences were removed using the fastqc-mcf tool from ea-utils !Sample_data_processing = FastQ Screen (v0.11.0) was used to check for common sequencing contaminants !Sample_data_processing = Alignment to the Human reference genome (GRCh37/hg19) was carried out using TopHat2 (v2.0.13, --b2-sensitive --keep-fasta-o"
hybrid_rag,Q13,15,chunk:GSE111619_family.soft:29:a3b5fcce1e2e,document_chunk,GSE111619_family.soft,"[""Q13:F01""]","uct: p63 !Sample_characteristics_ch1 = treatment: 1 µg/mL doxycycline !Sample_characteristics_ch1 = culture condition: 37°C, 5% CO2, 6 days !Sample_treatment_protocol_ch1 = 6 days 1 µg/mL doxycycline !Sample_growth_protocol_ch1 = All cell lines were plated 24 hours prior to treatment and incubated at 37°C in a humidified atmosphere with 5% CO2 !Sample_molecule_ch1 = polyA RNA !Sample_extract_protocol_ch1 = RNA was extracted using a PureLink RNA Mini kit , according to manufacturer's instructions"
hybrid_rag,Q13,16,chunk:GSE111619_family.soft:31:2fa3221bbe08,document_chunk,GSE111619_family.soft,[],"STQ format was carried out using bcl2fastq (v1.8.4, Illumina) !Sample_data_processing = FASTQC (v0.11.2) was used to assess sequence data quality !Sample_data_processing = Low quality bases (Q <10) were trimmed from the 3' end of reads and short reads (<30 nt after trimming) and adaptor sequences were removed using the fastqc-mcf tool from ea-utils !Sample_data_processing = FastQ Screen (v0.11.0) was used to check for common sequencing contaminants !Sample_data_processing = Alignment to the Huma"
hybrid_rag,Q13,17,chunk:GSE111619_series_matrix.txt:18:c9c0ed309e72,document_chunk,GSE111619_series_matrix.txt,[],"equencing_software/igenome.html)"" !Sample_data_processing	""Aligned reads were then filtered to remove low quality mapped reads (MAPQ < 10) using SAMtools (v0.1.19)""	""Aligned reads were then filtered to remove low quality mapped reads (MAPQ < 10) using SAMtools (v0.1.19)""	""Aligned reads were then filtered to remove low quality mapped reads (MAPQ < 10) using SAMtools (v0.1.19)""	""Aligned reads were then filtered to remove low quality mapped reads (MAPQ < 10) using SAMtools (v0.1.19)"" !Sample_data_p"
hybrid_rag,Q13,18,chunk:GSE111619_series_matrix.txt:7:932452b38466,document_chunk,GSE111619_series_matrix.txt,[],"ycline""	""6 days 1 µg/mL doxycycline""	""6 days 1 µg/mL doxycycline""	""6 days 1 µg/mL doxycycline"" !Sample_growth_protocol_ch1	""All cell lines were plated 24 hours prior to treatment and incubated at 37°C in a humidified atmosphere with 5% CO2""	""All cell lines were plated 24 hours prior to treatment and incubated at 37°C in a humidified atmosphere with 5% CO2""	""All cell lines were plated 24 hours prior to treatment and incubated at 37°C in a humidified atmosphere with 5% CO2""	""All cell lines were pl"
hybrid_rag,Q13,19,chunk:GSE111619_series_matrix.txt:10:0ee040999f6c,document_chunk,GSE111619_series_matrix.txt,[],"brary Prep Kit (Illumina), according to the manufacturer’s instructions.""	""Libraries for Illumina sequencing were prepared using a TruSeq Stranded mRNA Library Prep Kit (Illumina), according to the manufacturer’s instructions.""	""Libraries for Illumina sequencing were prepared using a TruSeq Stranded mRNA Library Prep Kit (Illumina), according to the manufacturer’s instructions."" !Sample_taxid_ch1	""9606""	""9606""	""9606""	""9606"" !Sample_description	""total RNA from doxycycline-treated H226 shControl c"
hybrid_rag,Q13,20,chunk:GSE111619_series_matrix.txt:13:eff772aa9f9d,document_chunk,GSE111619_series_matrix.txt,[],"sing bcl2fastq (v1.8.4, Illumina)""	""Demultiplexing and conversion to FASTQ format was carried out using bcl2fastq (v1.8.4, Illumina)"" !Sample_data_processing	""FASTQC (v0.11.2) was used to assess sequence data quality""	""FASTQC (v0.11.2) was used to assess sequence data quality""	""FASTQC (v0.11.2) was used to assess sequence data quality""	""FASTQC (v0.11.2) was used to assess sequence data quality"" !Sample_data_processing	""Low quality bases (Q <10) were trimmed from the 3' end of reads and short rea"
graph_enhanced_rag,Q13,1,chunk:GSE111619_series_matrix.txt:8:a580f6b5c68c,document_chunk,GSE111619_series_matrix.txt,"[""Q13:F01""]","e with 5% CO2"" !Sample_molecule_ch1	""polyA RNA""	""polyA RNA""	""polyA RNA""	""polyA RNA"" !Sample_extract_protocol_ch1	""RNA was extracted using a PureLink RNA Mini kit , according to manufacturer's instructions. Total RNA quality was assessed using Bioanalyzer RNA Pico chips (Agilent) and all samples had RIN >9.""	""RNA was extracted using a PureLink RNA Mini kit , according to manufacturer's instructions. Total RNA quality was assessed using Bioanalyzer RNA Pico chips (Agilent) and all samples had RIN "
graph_enhanced_rag,Q13,2,graph:c8f776f8aae57e58,graph_relation,GSE111619 KG-RAG 原始语料盲测项目 -> GSE111619 GSM3035188 RNA-seq record,[],GSE111619 KG-RAG 原始语料盲测项目 has_note 包含笔记 GSE111619 GSM3035188 RNA-seq record 
graph_enhanced_rag,Q13,3,chunk:GSE111619_family.soft:7:e44acfaf8b21,document_chunk,GSE111619_family.soft,"[""Q13:F01""]","'s instructions. Total RNA quality was assessed using Bioanalyzer RNA Pico chips (Agilent) and all samples had RIN >9. !Sample_extract_protocol_ch1 = Libraries for Illumina sequencing were prepared using a TruSeq Stranded mRNA Library Prep Kit (Illumina), according to the manufacturer’s instructions. !Sample_description = total RNA from doxycycline-treated H226 shControl cells !Sample_description = shControl_rep1 !Sample_description = NonTargeting_rep1 !Sample_data_processing = Signal processing"
graph_enhanced_rag,Q13,4,graph:36acc6d1cc08ff0a,graph_relation,GSE111619 KG-RAG 原始语料盲测项目 -> GSE111619 GSM3035187 RNA-seq record,[],GSE111619 KG-RAG 原始语料盲测项目 has_note 包含笔记 GSE111619 GSM3035187 RNA-seq record 
graph_enhanced_rag,Q13,5,chunk:GSE111619_series_matrix.txt:9:b24378127079,document_chunk,GSE111619_series_matrix.txt,"[""Q13:F01""]","r's instructions. Total RNA quality was assessed using Bioanalyzer RNA Pico chips (Agilent) and all samples had RIN >9.""	""RNA was extracted using a PureLink RNA Mini kit , according to manufacturer's instructions. Total RNA quality was assessed using Bioanalyzer RNA Pico chips (Agilent) and all samples had RIN >9."" !Sample_extract_protocol_ch1	""Libraries for Illumina sequencing were prepared using a TruSeq Stranded mRNA Library Prep Kit (Illumina), according to the manufacturer’s instructions.""	"
graph_enhanced_rag,Q13,6,graph:70729813762d473a,graph_relation,GSE111619 KG-RAG 原始语料盲测项目 -> GSE111619 GSM3035186 RNA-seq record,[],GSE111619 KG-RAG 原始语料盲测项目 has_note 包含笔记 GSE111619 GSM3035186 RNA-seq record 
graph_enhanced_rag,Q13,7,chunk:GSE111619_family.soft:22:259d8e7436e6,document_chunk,GSE111619_family.soft,"[""Q13:F01""]","CO2 !Sample_molecule_ch1 = polyA RNA !Sample_extract_protocol_ch1 = RNA was extracted using a PureLink RNA Mini kit , according to manufacturer's instructions. Total RNA quality was assessed using Bioanalyzer RNA Pico chips (Agilent) and all samples had RIN >9. !Sample_extract_protocol_ch1 = Libraries for Illumina sequencing were prepared using a TruSeq Stranded mRNA Library Prep Kit (Illumina), according to the manufacturer’s instructions. !Sample_description = total RNA from doxycycline-treate"
graph_enhanced_rag,Q13,8,graph:dadadaa783b0e3f1,graph_relation,GSE111619 KG-RAG 原始语料盲测项目 -> GSE111619 GSM3035185 RNA-seq record,[],GSE111619 KG-RAG 原始语料盲测项目 has_note 包含笔记 GSE111619 GSM3035185 RNA-seq record 
graph_enhanced_rag,Q13,9,chunk:GSE111619_family.soft:15:044bb04e836b,document_chunk,GSE111619_family.soft,[],"Stranded mRNA Library Prep Kit (Illumina), according to the manufacturer’s instructions. !Sample_description = total RNA from doxycycline-treated H226 shControl cells !Sample_description = shControl_rep2 !Sample_description = NonTargeting_rep2 !Sample_data_processing = Signal processing, base-calling, and quality scoring was carried out automatically by the HiSeq 2500 Real-Time Analysis (RTA) software (Illumina) !Sample_data_processing = Demultiplexing and conversion to FASTQ format was carried "
graph_enhanced_rag,Q13,10,chunk:GSE111619_family.soft:30:1c156c11568c,document_chunk,GSE111619_family.soft,"[""Q13:F01""]","all samples had RIN >9. !Sample_extract_protocol_ch1 = Libraries for Illumina sequencing were prepared using a TruSeq Stranded mRNA Library Prep Kit (Illumina), according to the manufacturer’s instructions. !Sample_description = total RNA from doxycycline-treated H226 shp63 cells !Sample_description = shp63_rep2 !Sample_description = p63KD_rep2 !Sample_data_processing = Signal processing, base-calling, and quality scoring was carried out automatically by the HiSeq 2500 Real-Time Analysis (RTA) s"
graph_enhanced_rag,Q13,11,chunk:GSE111619_series_matrix.txt:26:683a178072a1,document_chunk,GSE111619_series_matrix.txt,[],"ample_instrument_model	""Illumina HiSeq 2500""	""Illumina HiSeq 2500""	""Illumina HiSeq 2500""	""Illumina HiSeq 2500"" !Sample_library_selection	""cDNA""	""cDNA""	""cDNA""	""cDNA"" !Sample_library_source	""transcriptomic""	""transcriptomic""	""transcriptomic""	""transcriptomic"" !Sample_library_strategy	""RNA-Seq""	""RNA-Seq""	""RNA-Seq""	""RNA-Seq"" !Sample_relation	""BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667775""	""BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667774""	""BioSample: https://www.ncbi.nlm"
graph_enhanced_rag,Q13,12,chunk:GSE111619_family.soft:19:babb5501a21a,document_chunk,GSE111619_family.soft,[],"rm_id = GPL16791 !Sample_contact_name = Matthew,D,Galbraith !Sample_contact_department = Department of Pharmacology; Linda Crnic Institute for Down Syndrome !Sample_contact_institute = University of Colorado Anschutz Medical Campus !Sample_contact_address = 12800 E. 19th Ave. !Sample_contact_city = Aurora !Sample_contact_state = CO !Sample_contact_zip/postal_code = 80045 !Sample_contact_country = USA !Sample_instrument_model = Illumina HiSeq 2500 !Sample_library_selection = cDNA !Sample_library_"
graph_enhanced_rag,Q13,13,chunk:GSE111619_family.soft:12:70d15f8f2b25,document_chunk,GSE111619_family.soft,[],80045 !Sample_contact_country = USA !Sample_instrument_model = Illumina HiSeq 2500 !Sample_library_selection = cDNA !Sample_library_source = transcriptomic !Sample_library_strategy = RNA-Seq !Sample_relation = BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08667775 !Sample_relation = SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3777456 !Sample_supplementary_file_1 = NONE !Sample_series_id = GSE111619 !Sample_series_id = GSE111635 !Sample_data_row_count = 0 ^SAMPLE = GSM3035186 !Sample_ti
graph_enhanced_rag,Q13,14,chunk:GSE111619_family.soft:8:6e1741a6dd43,document_chunk,GSE111619_family.soft,[],"500 Real-Time Analysis (RTA) software (Illumina) !Sample_data_processing = Demultiplexing and conversion to FASTQ format was carried out using bcl2fastq (v1.8.4, Illumina) !Sample_data_processing = FASTQC (v0.11.2) was used to assess sequence data quality !Sample_data_processing = Low quality bases (Q <10) were trimmed from the 3' end of reads and short reads (<30 nt after trimming) and adaptor sequences were removed using the fastqc-mcf tool from ea-utils !Sample_data_processing = FastQ Screen "
graph_enhanced_rag,Q13,15,chunk:GSE111619_family.soft:14:d6620b8954f7,document_chunk,GSE111619_family.soft,"[""Q13:F01""]",": 37°C, 5% CO2, 6 days !Sample_treatment_protocol_ch1 = 6 days 1 µg/mL doxycycline !Sample_growth_protocol_ch1 = All cell lines were plated 24 hours prior to treatment and incubated at 37°C in a humidified atmosphere with 5% CO2 !Sample_molecule_ch1 = polyA RNA !Sample_extract_protocol_ch1 = RNA was extracted using a PureLink RNA Mini kit , according to manufacturer's instructions. Total RNA quality was assessed using Bioanalyzer RNA Pico chips (Agilent) and all samples had RIN >9. !Sample_extra"
graph_enhanced_rag,Q13,16,chunk:GSE111619_family.soft:23:f32d98e8f942,document_chunk,GSE111619_family.soft,[],"_rep1 !Sample_data_processing = Signal processing, base-calling, and quality scoring was carried out automatically by the HiSeq 2500 Real-Time Analysis (RTA) software (Illumina) !Sample_data_processing = Demultiplexing and conversion to FASTQ format was carried out using bcl2fastq (v1.8.4, Illumina) !Sample_data_processing = FASTQC (v0.11.2) was used to assess sequence data quality !Sample_data_processing = Low quality bases (Q <10) were trimmed from the 3' end of reads and short reads (<30 nt a"
graph_enhanced_rag,Q13,17,chunk:GSE111619_family.soft:6:762f7f70cff7,document_chunk,GSE111619_family.soft,"[""Q13:F01""]","ell type: lung squamous cell carcinoma !Sample_characteristics_ch1 = inducible shrna construct: Control !Sample_characteristics_ch1 = treatment: 1 µg/mL doxycycline !Sample_characteristics_ch1 = culture condition: 37°C, 5% CO2, 6 days !Sample_treatment_protocol_ch1 = 6 days 1 µg/mL doxycycline !Sample_growth_protocol_ch1 = All cell lines were plated 24 hours prior to treatment and incubated at 37°C in a humidified atmosphere with 5% CO2 !Sample_molecule_ch1 = polyA RNA !Sample_extract_protocol_c"
graph_enhanced_rag,Q13,18,chunk:GSE111619_family.soft:16:92416e09eb68,document_chunk,GSE111619_family.soft,[],"2) was used to assess sequence data quality !Sample_data_processing = Low quality bases (Q <10) were trimmed from the 3' end of reads and short reads (<30 nt after trimming) and adaptor sequences were removed using the fastqc-mcf tool from ea-utils !Sample_data_processing = FastQ Screen (v0.11.0) was used to check for common sequencing contaminants !Sample_data_processing = Alignment to the Human reference genome (GRCh37/hg19) was carried out using TopHat2 (v2.0.13, --b2-sensitive --keep-fasta-o"
